56796,54021,2008-08-22,10.0,1,401,Batch Update,2021-01-31
56797,54021,2008-08-31,22.0,1,401,Batch Update,2021-01-31
56798,54021,2008-09-01,25.0,1,401,Batch Update,2021-01-31
56799,54021,2008-09-05,21.0,1,401,Batch Update,2021-01-31
56800,54021,2008-09-06,29.0,1,401,Batch Update,2021-01-31
56801,54021,2008-09-07,1.0,1,401,Batch Update,2021-01-31
56802,54021,2008-09-15,20.0,1,401,Batch Update,2021-01-31
56803,54021,2008-09-23,27.0,1,401,Batch Update,2021-01-31
56804,54021,2008-09-24,8.4,1,401,Batch Update,2021-01-31
56805,54021,2008-10-05,7.5,1,401,Batch Update,2021-01-31
56806,54021,2008-10-06,3.5,1,401,Batch Update,2021-01-31
56807,54021,2008-10-07,30.0,1,401,Batch Update,2021-01-31
56808,54021,2008-10-11,11.0,1,401,Batch Update,2021-01-31
56809,54021,2008-10-12,2.0,1,401,Batch Update,2021-01-31
56810,54021,2008-10-13,14.0,1,401,Batch Update,2021-01-31
56811,54021,2008-10-15,19.0,1,401,Batch Update,2021-01-31
56812,54021,2008-11-01,2.2,1,401,Batch Update,2021-01-31
56813,54021,2008-11-03,45.0,1,401,Batch Update,2021-01-31
56814,54021,2008-11-04,4.0,1,401,Batch Update,2021-01-31
56815,54021,2008-11-06,3.0,1,401,Batch Update,2021-01-31
56816,54021,2008-11-08,1.0,1,401,Batch Update,2021-01-31
56817,54021,2008-11-09,3.0,1,401,Batch Update,2021-01-31
56818,54021,2008-11-18,9.2,1,401,Batch Update,2021-01-31
56819,54021,2008-11-19,30.6,1,401,Batch Update,2021-01-31
56820,54021,2008-11-20,5.0,1,401,Batch Update,2021-01-31
56821,54021,2008-11-21,4.0,1,401,Batch Update,2021-01-31
56822,54021,2008-11-22,1.0,1,401,Batch Update,2021-01-31
56823,54021,2008-11-27,20.0,1,401,Batch Update,2021-01-31
56824,54021,2008-11-29,32.0,1,401,Batch Update,2021-01-31
56825,54021,2008-11-30,7.0,1,401,Batch Update,2021-01-31
56826,54021,2008-12-07,5.8,1,401,Batch Update,2021-01-31
56827,54021,2008-12-09,3.6,1,401,Batch Update,2021-01-31
56828,54021,2008-12-13,44.5,1,401,Batch Update,2021-01-31
56829,54021,2008-12-14,33.0,1,401,Batch Update,2021-01-31
56830,54021,2008-12-24,2.2,1,401,Batch Update,2021-01-31
56831,54021,2008-12-28,58.0,1,401,Batch Update,2021-01-31
56832,54021,2008-12-30,5.0,1,401,Batch Update,2021-01-31
56833,54021,2009-01-03,2.5,1,401,Batch Update,2021-01-31
56834,54021,2009-01-11,3.0,1,401,Batch Update,2021-01-31
56835,54021,2009-01-22,60.0,1,401,Batch Update,2021-01-31
56836,54021,2009-01-23,91.0,1,401,Batch Update,2021-01-31
56837,54021,2009-01-26,6.6,1,401,Batch Update,2021-01-31
56838,54021,2009-12-11,2.6,1,401,Batch Update,2021-01-31
56839,54021,2009-12-19,5.0,1,401,Batch Update,2021-01-31
56840,54021,2009-12-21,4.6,1,401,Batch Update,2021-01-31
56841,54021,2009-12-22,23.0,1,401,Batch Update,2021-01-31
56842,54021,2009-12-23,9.0,1,401,Batch Update,2021-01-31
56843,54021,2009-12-27,30.0,1,401,Batch Update,2021-01-31
56844,54021,2009-12-28,6.4,1,401,Batch Update,2021-01-31
56845,54021,2009-12-29,15.5,1,401,Batch Update,2021-01-31
56846,54021,2009-12-30,1.6,1,401,Batch Update,2021-01-31
56847,54021,2009-12-31,59.0,1,401,Batch Update,2021-01-31
56848,54021,2010-01-01,5.0,1,401,Batch Update,2021-01-31
56849,54021,2010-01-02,45.8,1,401,Batch Update,2021-01-31
56850,54021,2010-01-03,20.4,1,401,Batch Update,2021-01-31
56851,54021,2010-01-04,3.6,1,401,Batch Update,2021-01-31
56852,54021,2010-01-06,6.4,1,401,Batch Update,2021-01-31
56853,54021,2010-01-14,3.0,1,401,Batch Update,2021-01-31
56854,54021,2010-01-15,3.6,1,401,Batch Update,2021-01-31
56855,54021,2010-01-28,8.8,1,401,Batch Update,2021-01-31
56856,54021,2010-01-29,16.2,1,401,Batch Update,2021-01-31
56857,54021,2010-02-01,11.6,1,401,Batch Update,2021-01-31
56858,54021,2010-02-06,14.0,1,401,Batch Update,2021-01-31
56859,54021,2010-02-08,4.0,1,401,Batch Update,2021-01-31
56860,54021,2010-02-15,28.8,1,401,Batch Update,2021-01-31
56861,54021,2010-02-16,19.2,1,401,Batch Update,2021-01-31
56862,54021,2010-03-01,23.2,1,401,Batch Update,2021-01-31
56863,54021,2010-03-02,2.0,1,401,Batch Update,2021-01-31
56864,54021,2010-03-06,25.0,1,401,Batch Update,2021-01-31
56865,54021,2010-03-07,2.6,1,401,Batch Update,2021-01-31
56866,54021,2010-03-08,14.4,1,401,Batch Update,2021-01-31
56867,54021,2010-03-09,4.8,1,401,Batch Update,2021-01-31
56868,54021,2010-03-31,16.6,1,401,Batch Update,2021-01-31
56869,54021,2010-04-07,7.7,1,401,Batch Update,2021-01-31
56870,54021,2010-04-08,3.2,1,401,Batch Update,2021-01-31
56871,54021,2010-04-26,4.4,1,401,Batch Update,2021-01-31
56872,54021,2010-05-18,2.0,1,401,Batch Update,2021-01-31
56873,54021,2010-05-25,7.2,1,401,Batch Update,2021-01-31
56874,54021,2010-05-26,11.2,1,401,Batch Update,2021-01-31
56875,54021,2010-05-27,3.6,1,401,Batch Update,2021-01-31
56876,54021,2010-05-29,16.8,1,401,Batch Update,2021-01-31
56877,54021,2010-05-30,11.2,1,401,Batch Update,2021-01-31
56878,54021,2010-05-31,4.0,1,401,Batch Update,2021-01-31
56879,54021,2010-06-02,12.2,1,401,Batch Update,2021-01-31
56880,54021,2010-06-03,11.0,1,401,Batch Update,2021-01-31
56881,54021,2010-06-04,5.0,1,401,Batch Update,2021-01-31
56882,54021,2010-06-05,1.0,1,401,Batch Update,2021-01-31
56883,54021,2010-06-15,3.4,1,401,Batch Update,2021-01-31
56884,54021,2010-06-18,10.2,1,401,Batch Update,2021-01-31
56885,54021,2010-06-27,15.0,1,401,Batch Update,2021-01-31
56886,54021,2010-07-03,5.6,1,401,Batch Update,2021-01-31
56887,54021,2010-07-06,11.0,1,401,Batch Update,2021-01-31
56888,54021,2010-07-14,45.0,1,401,Batch Update,2021-01-31
56889,54021,2010-07-20,5.0,1,401,Batch Update,2021-01-31
56890,54021,2010-07-29,42.0,1,401,Batch Update,2021-01-31
56891,54021,2010-07-30,8.0,1,401,Batch Update,2021-01-31
56892,54021,2010-07-31,58.0,1,401,Batch Update,2021-01-31
56893,54021,2010-08-01,5.0,1,401,Batch Update,2021-01-31
56894,54021,2010-08-10,26.0,1,401,Batch Update,2021-01-31
56895,54021,2010-08-11,60.0,1,401,Batch Update,2021-01-31
56896,54021,2010-08-12,7.0,1,401,Batch Update,2021-01-31
56897,54021,2010-08-19,5.4,1,401,Batch Update,2021-01-31
56898,54021,2010-08-20,10.0,1,401,Batch Update,2021-01-31
56899,54021,2010-08-23,22.0,1,401,Batch Update,2021-01-31
56900,54021,2010-08-24,13.0,1,401,Batch Update,2021-01-31
56901,54021,2010-08-26,10.4,1,401,Batch Update,2021-01-31
56902,54021,2010-09-04,10.4,1,401,Batch Update,2021-01-31
56903,54021,2010-09-05,36.0,1,401,Batch Update,2021-01-31
56904,54021,2010-09-14,1.0,1,401,Batch Update,2021-01-31
56905,54021,2010-09-20,6.0,1,401,Batch Update,2021-01-31
56906,54021,2010-09-23,5.0,1,401,Batch Update,2021-01-31
56907,54021,2010-09-24,21.0,1,401,Batch Update,2021-01-31
56908,54021,2010-09-28,4.0,1,401,Batch Update,2021-01-31
56909,54021,2010-10-04,31.0,1,401,Batch Update,2021-01-31
56910,54021,2010-10-09,18.2,1,401,Batch Update,2021-01-31
56911,54021,2010-10-16,116.6,2,401,Batch Update,2021-01-31
56912,54021,2010-10-23,25.0,1,401,Batch Update,2021-01-31
56913,54021,2010-10-25,13.0,1,401,Batch Update,2021-01-31
56914,54021,2011-03-16,1.0,1,401,Batch Update,2021-01-31
56915,54021,2011-03-18,6.2,2,401,Batch Update,2021-01-31
56916,54021,2011-03-19,27.0,1,401,Batch Update,2021-01-31
56917,54021,2011-03-21,4.2,2,401,Batch Update,2021-01-31
56918,54021,2011-03-22,12.0,1,401,Batch Update,2021-01-31
56919,54021,2011-04-02,6.4,1,401,Batch Update,2021-01-31
56920,54021,2011-04-11,14.0,1,401,Batch Update,2021-01-31
56921,54021,2011-04-16,4.2,1,401,Batch Update,2021-01-31
56922,54021,2011-04-17,7.4,1,401,Batch Update,2021-01-31
56923,54021,2011-05-23,65.0,1,401,Batch Update,2021-01-31
56924,54021,2011-05-24,2.0,1,401,Batch Update,2021-01-31
56925,54021,2011-05-25,13.0,1,401,Batch Update,2021-01-31
56926,54021,2011-05-30,3.8,1,401,Batch Update,2021-01-31
56927,54021,2011-05-31,9.0,1,401,Batch Update,2021-01-31
56928,54021,2011-06-14,32.0,3,401,Batch Update,2021-01-31
56929,54021,2011-06-15,4.0,1,401,Batch Update,2021-01-31
56930,54021,2011-06-22,8.0,1,401,Batch Update,2021-01-31
56931,54021,2011-07-18,5.0,2,401,Batch Update,2021-01-31
56932,54021,2011-08-09,18.0,2,401,Batch Update,2021-01-31
56933,54021,2011-08-11,7.0,1,401,Batch Update,2021-01-31
56934,54021,2011-08-18,20.4,1,401,Batch Update,2021-01-31
56935,54021,2011-09-10,50.4,3,401,Batch Update,2021-01-31
56936,54021,2011-09-25,2.4,1,401,Batch Update,2021-01-31
56937,54021,2011-09-29,78.5,1,401,Batch Update,2021-01-31
56938,54021,2011-10-01,4.2,1,401,Batch Update,2021-01-31
56939,54021,2011-10-02,7.0,1,401,Batch Update,2021-01-31
56940,54021,2011-10-06,2.4,1,401,Batch Update,2021-01-31
56941,54021,2011-10-07,5.4,1,401,Batch Update,2021-01-31
56942,54021,2011-10-15,31.4,1,401,Batch Update,2021-01-31
56943,54021,2011-10-26,2.0,1,401,Batch Update,2021-01-31
56944,54021,2011-10-27,12.4,1,401,Batch Update,2021-01-31
56945,54021,2011-10-28,2.0,1,401,Batch Update,2021-01-31
56946,54021,2011-10-30,6.0,1,401,Batch Update,2021-01-31
56947,54021,2011-11-07,6.0,1,401,Batch Update,2021-01-31
56948,54021,2011-11-21,34.0,8,401,Batch Update,2021-01-31
56949,54021,2011-11-24,51.0,2,401,Batch Update,2021-01-31
56950,54021,2011-11-25,31.0,1,401,Batch Update,2021-01-31
56951,54021,2011-11-26,108.0,1,401,Batch Update,2021-01-31
56952,54021,2011-12-01,37.5,1,401,Batch Update,2021-01-31
56953,54021,2011-12-07,17.4,1,401,Batch Update,2021-01-31
56954,54021,2011-12-09,36.0,2,401,Batch Update,2021-01-31
56955,54021,2011-12-10,29.0,1,401,Batch Update,2021-01-31
56956,54021,2011-12-12,34.0,1,401,Batch Update,2021-01-31
56957,54021,2011-12-20,15.0,1,401,Batch Update,2021-01-31
56958,54021,2011-12-23,44.0,2,401,Batch Update,2021-01-31
56959,54021,2012-01-06,36.0,1,401,Batch Update,2021-01-31
56960,54021,2012-01-09,25.0,1,401,Batch Update,2021-01-31
56961,54021,2012-01-16,29.0,2,401,Batch Update,2021-01-31
56962,54021,2012-01-17,14.0,1,401,Batch Update,2021-01-31
56963,54021,2012-01-26,8.0,1,401,Batch Update,2021-01-31
56964,54021,2012-01-27,20.0,1,401,Batch Update,2021-01-31
56965,54021,2012-01-30,22.0,1,401,Batch Update,2021-01-31
56966,54021,2012-01-31,47.6,1,401,Batch Update,2021-01-31
56967,54021,2012-02-01,62.0,1,401,Batch Update,2021-01-31
56968,54021,2012-02-04,150.0,3,401,Batch Update,2021-01-31
56969,54021,2012-02-09,4.4,1,401,Batch Update,2021-01-31
56970,54021,2012-02-23,3.0,1,401,Batch Update,2021-01-31
56971,54021,2012-02-27,7.0,2,401,Batch Update,2021-01-31
56972,54021,2012-03-03,18.0,1,401,Batch Update,2021-01-31
56973,54021,2018-08-07,3.4,1,401,Batch Update,2021-01-31
56974,54021,2018-08-25,2.0,1,401,Batch Update,2021-01-31
56975,54021,2018-08-26,28.6,1,401,Batch Update,2021-01-31
56976,54021,2018-08-27,9.2,1,401,Batch Update,2021-01-31
56977,54021,2018-09-01,8.6,1,401,Batch Update,2021-01-31
56978,54021,2018-09-05,3.0,1,401,Batch Update,2021-01-31
56979,54021,2018-09-07,12.4,1,401,Batch Update,2021-01-31
56980,54021,2018-09-08,1.8,1,401,Batch Update,2021-01-31
56981,54021,2018-09-27,1.8,1,401,Batch Update,2021-01-31
56982,54021,2018-10-05,17.2,1,401,Batch Update,2021-01-31
56983,54021,2018-10-06,6.2,1,401,Batch Update,2021-01-31
56984,54021,2018-10-11,2.4,1,401,Batch Update,2021-01-31
56985,54021,2018-10-12,13.8,1,401,Batch Update,2021-01-31
56986,54021,2018-10-13,1.8,1,401,Batch Update,2021-01-31
56987,54021,2018-10-15,8.6,1,401,Batch Update,2021-01-31
56988,54021,2018-10-17,2.0,1,401,Batch Update,2021-01-31
56989,54021,2018-10-18,2.6,1,401,Batch Update,2021-01-31
56990,54021,2018-10-21,38.2,1,401,Batch Update,2021-01-31
56991,54021,2018-10-22,0.2,1,401,Batch Update,2021-01-31
56992,54021,2018-11-03,3.2,1,401,Batch Update,2021-01-31
56993,54021,2018-11-07,1.0,1,401,Batch Update,2021-01-31
56994,54021,2018-11-08,28.0,1,401,Batch Update,2021-01-31
56995,54021,2018-11-21,21.4,1,401,Batch Update,2021-01-31
56996,54021,2018-11-22,44.4,1,401,Batch Update,2021-01-31
56997,54021,2018-11-28,1.0,1,401,Batch Update,2021-01-31
56998,54021,2018-11-29,12.4,1,401,Batch Update,2021-01-31
56999,54021,2018-12-13,2.2,1,401,Batch Update,2021-01-31
57000,54021,2018-12-14,57.4,1,401,Batch Update,2021-01-31
57001,54021,2018-12-15,6.4,1,401,Batch Update,2021-01-31
57002,54021,2018-12-16,32.2,1,401,Batch Update,2021-01-31
57003,54021,2018-12-17,17.6,1,401,Batch Update,2021-01-31
57004,54021,2018-12-20,2.6,1,401,Batch Update,2021-01-31
57005,54021,2018-12-21,1.8,1,401,Batch Update,2021-01-31
57006,54021,2019-01-20,2.0,1,401,Batch Update,2021-01-31
57007,54021,2019-01-22,1.0,1,401,Batch Update,2021-01-31
57008,54021,2019-01-23,3.2,1,401,Batch Update,2021-01-31
57009,54021,2019-03-10,10.8,1,401,Batch Update,2021-01-31
57010,54021,2019-03-12,1.2,1,401,Batch Update,2021-01-31
57011,54021,2019-03-17,37.0,1,401,Batch Update,2021-01-31
57012,54021,2019-03-30,66.2,1,401,Batch Update,2021-01-31
57013,54021,2019-03-31,2.8,1,401,Batch Update,2021-01-31
57014,54021,2019-05-04,42.0,1,401,Batch Update,2021-01-31
57015,54021,2019-06-05,1.0,1,401,Batch Update,2021-01-31
57016,54021,2019-06-14,0.4,1,401,Batch Update,2021-01-31
57017,54021,2019-07-10,0.2,1,401,Batch Update,2021-01-31
57018,54021,2019-08-08,0.4,1,401,Batch Update,2021-01-31
57019,54021,2019-08-12,5.4,1,401,Batch Update,2021-01-31
57020,54021,2019-09-23,0.4,1,401,Batch Update,2021-01-31
57021,54021,2019-10-12,15.2,1,401,Batch Update,2021-01-31
57022,54021,2019-10-17,4.0,1,401,Batch Update,2021-01-31
57023,54021,2019-10-25,0.4,1,401,Batch Update,2021-01-31
57024,54021,2019-11-04,18.0,1,401,Batch Update,2021-01-31
57025,54021,2019-11-05,0.8,1,401,Batch Update,2021-01-31
57026,54021,2019-11-23,0.2,1,401,Batch Update,2021-01-31
57027,54021,2019-11-24,6.2,1,401,Batch Update,2021-01-31
57028,54021,2019-11-25,6.8,1,401,Batch Update,2021-01-31
57029,54021,2019-11-27,5.2,1,401,Batch Update,2021-01-31
57030,54021,2019-12-01,3.2,1,401,Batch Update,2021-01-31
57031,54021,2020-01-03,5.2,1,401,Batch Update,2021-01-31
57032,54021,2020-01-08,5.8,1,401,Batch Update,2021-01-31
57033,54021,2020-01-09,0.2,1,401,Batch Update,2021-01-31
57034,54021,2020-01-10,5.8,1,401,Batch Update,2021-01-31
57035,54021,2020-01-16,0.2,1,401,Batch Update,2021-01-31
57036,54021,2020-01-17,40.4,1,401,Batch Update,2021-01-31
57037,54021,2020-01-18,11.6,1,401,Batch Update,2021-01-31
57038,54021,2020-01-19,0.4,1,401,Batch Update,2021-01-31
57039,54021,2020-01-24,25.4,1,401,Batch Update,2021-01-31
57040,54021,2020-01-25,0.2,1,401,Batch Update,2021-01-31
57041,54021,2020-01-26,10.4,1,401,Batch Update,2021-01-31
57042,54021,2020-01-27,1.0,1,401,Batch Update,2021-01-31
57043,54021,2020-02-05,50.6,1,401,Batch Update,2021-01-31
57044,54021,2020-02-06,2.8,1,401,Batch Update,2021-01-31
57045,54021,2020-02-07,7.6,1,401,Batch Update,2021-01-31
57046,54021,2020-02-08,7.8,1,401,Batch Update,2021-01-31
57047,54021,2020-02-09,65.6,1,401,Batch Update,2021-01-31
57048,54021,2020-02-10,4.2,1,401,Batch Update,2021-01-31
57049,54021,2020-02-11,16.6,1,401,Batch Update,2021-01-31
57050,54021,2020-02-12,34.4,1,401,Batch Update,2021-01-31
57051,54021,2020-02-13,12.0,1,401,Batch Update,2021-01-31
57052,54021,2020-02-14,18.2,1,401,Batch Update,2021-01-31
57053,54021,2020-02-15,1.6,1,401,Batch Update,2021-01-31
57054,54021,2020-02-18,15.4,1,401,Batch Update,2021-01-31
57055,54021,2020-02-19,1.6,1,401,Batch Update,2021-01-31
57056,54021,2020-02-24,3.8,1,401,Batch Update,2021-01-31
57057,54021,2020-02-25,10.2,1,401,Batch Update,2021-01-31
57058,54021,2020-02-27,1.0,1,401,Batch Update,2021-01-31
57059,54021,2020-03-05,2.4,1,401,Batch Update,2021-01-31
57060,54021,2020-03-06,26.0,1,401,Batch Update,2021-01-31
57061,54021,2020-03-09,29.2,1,401,Batch Update,2021-01-31
57062,54021,2020-03-10,19.2,1,401,Batch Update,2021-01-31
57063,54021,2020-03-26,10.2,1,401,Batch Update,2021-01-31
57064,54021,2020-03-27,20.6,1,401,Batch Update,2021-01-31
57065,54021,2020-03-31,20.4,1,401,Batch Update,2021-01-31
57066,54021,2020-04-03,3.8,1,401,Batch Update,2021-01-31
57067,54021,2020-04-04,36.6,1,401,Batch Update,2021-01-31
57068,54021,2020-04-05,0.2,1,401,Batch Update,2021-01-31
57069,54021,2020-04-10,0.8,1,401,Batch Update,2021-01-31
57070,54021,2020-04-11,38.6,1,401,Batch Update,2021-01-31
57071,54021,2020-04-22,0.2,1,401,Batch Update,2021-01-31
57072,54021,2020-04-30,5.2,1,401,Batch Update,2021-01-31
57073,54021,2020-05-01,28.0,1,401,Batch Update,2021-01-31
57074,54021,2020-05-03,1.6,1,401,Batch Update,2021-01-31
57075,54021,2020-05-10,10.2,1,401,Batch Update,2021-01-31
57076,54021,2020-05-21,14.4,1,401,Batch Update,2021-01-31
57077,54021,2020-05-22,2.2,1,401,Batch Update,2021-01-31
57078,54021,2020-05-24,0.6,1,401,Batch Update,2021-01-31
57079,54021,2020-05-26,0.6,1,401,Batch Update,2021-01-31
57080,54021,2020-06-02,0.4,1,401,Batch Update,2021-01-31
57081,54021,2020-06-03,0.2,1,401,Batch Update,2021-01-31
