read_date,sl_read1,bl_meter1,bl_ahd1,mean_temp1,bl_meter2,bl_ahd2,mean_temp2,bl_meter3,bl_ahd3,mean_temp3,bl_meter4,bl_ahd4,mean_temp4,sl_meter,rf_meter,rf_read1,rf_MA,rf_bin,et_read1,sr_read1,bl_meter5,bl_ahd5,mean_temp5,bl_meter6,bl_ahd6,mean_temp6,bl_meter7,bl_ahd7,mean_temp7,bl_meter8,bl_ahd8,mean_temp8,bl_meter9,bl_ahd9,mean_temp9,bl_meter10,bl_ahd10
2009-02-17 00:00:00,0.191,GW967137.1.1,252.889,19.765,GW967137.2.2,251.072,20.4,GW967138.1.1,280.843,20.5,GW967138.2.2,279.118,21.0,419051,054151-2,42.2,054038,-99.0,-99.0,GW041027.1.1,310.683,20.4,GW030129.1.1,20.6,GW030130.1.1,241.941,20.01,GW030130.1.2,235.694,20.4,GW036186.1.1,225.407,GW036187.1.1,230.53,15.16
2009-02-18 00:00:00,0.19,GW967137.1.1,252.902,19.8,GW967137.2.2,251.082,20.4,GW967138.1.1,282.295,20.5,GW967138.2.2,279.132,21.0,419051,054151-2,1.4,054038,-99.0,-99.0,GW041027.1.1,312.059,20.4,GW030129.1.1,20.6,GW030130.1.1,241.959,20.006,GW030130.1.2,235.688,20.4,GW036186.1.1,225.421,GW036187.1.1,230.526,15.3
2009-02-19 00:00:00,0.191,GW967137.1.1,252.907,19.8,GW967137.2.2,251.087,20.4,GW967138.1.1,282.293,20.5,GW967138.2.2,279.133,21.0,419051,054151-2,12.0,054038,5.9,25.47,GW041027.1.1,312.734,20.294,GW030129.1.1,20.6,GW030130.1.1,241.962,20.0,GW030130.1.2,235.675,20.4,GW036186.1.1,225.433,GW036187.1.1,230.522,16.5
2009-02-22 00:00:00,0.195,GW967137.1.1,252.914,19.8,GW967137.2.2,251.071,20.4,GW967138.1.1,281.602,20.5,GW967138.2.2,279.127,20.988,419051,054151-2,20.0,054038,7.2,29.36,GW041027.1.1,312.836,20.119,GW030129.1.1,20.6,GW030130.1.1,241.956,20.0,GW030130.1.2,235.629,20.4,GW036186.1.1,225.46,GW036187.1.1,230.515,18.5
2009-03-15 00:00:00,0.188,GW967137.1.1,252.93,19.9,GW967137.2.2,251.072,20.4,GW967138.1.1,280.984,20.5,GW967138.2.2,279.129,20.9,419051,054151-2,4.0,054038,7.4,25.51,GW041027.1.1,311.101,20.3,GW030129.1.1,20.6,GW030130.1.1,241.939,20.0,GW030130.1.2,235.609,20.4,GW036186.1.1,225.489,GW036187.1.1,230.526,0.3999999999999993
2009-03-31 00:00:00,0.185,GW967137.1.1,252.87,20.006,GW967137.2.2,251.063,20.4,GW967138.1.1,280.87,20.6,GW967138.2.2,279.134,20.9,419051,054151-2,4.0,054038,3.2,11.3,GW041027.1.1,310.858,20.3,GW030129.1.1,20.6,GW030130.1.1,241.903,20.0,GW030130.1.2,235.655,20.4,GW036186.1.1,225.562,GW036187.1.1,230.538,0.3999999999999993
2009-04-01 00:00:00,0.187,GW967137.1.1,252.871,20.042,GW967137.2.2,251.068,20.4,GW967138.1.1,280.869,20.6,GW967138.2.2,279.139,20.9,419051,054151-2,9.0,054038,5.3,17.52,GW041027.1.1,310.853,20.3,GW030129.1.1,20.6,GW030130.1.1,241.901,20.0,GW030130.1.2,235.664,20.4,GW036186.1.1,225.569,GW036187.1.1,230.539,1.2999999999999994
2009-04-02 00:00:00,0.187,GW967137.1.1,252.868,20.1,GW967137.2.2,251.061,20.4,GW967138.1.1,280.861,20.6,GW967138.2.2,279.134,20.9,419051,054151-2,21.2,054038,5.3,16.02,GW041027.1.1,310.838,20.3,GW030129.1.1,20.592,GW030130.1.1,241.898,20.0,GW030130.1.2,235.661,20.4,GW036186.1.1,225.567,GW036187.1.1,230.535,3.419999999999999
2009-04-04 00:00:00,0.187,GW967137.1.1,252.874,20.1,GW967137.2.2,251.078,20.4,GW967138.1.1,280.857,20.69,GW967138.2.2,279.15,20.9,419051,054151-2,13.8,054038,4.1,17.87,GW041027.1.1,310.821,20.3,GW030129.1.1,20.59,GW030130.1.1,241.897,20.0,GW030130.1.2,235.686,20.4,GW036186.1.1,225.587,GW036187.1.1,230.546,4.799999999999999
2009-04-05 00:00:00,0.189,GW967137.1.1,252.886,20.1,GW967137.2.2,251.089,20.4,GW967138.1.1,280.86,20.7,GW967138.2.2,279.16,20.9,419051,054151-2,33.0,054038,5.3,21.92,GW041027.1.1,310.822,20.3,GW030129.1.1,20.592,GW030130.1.1,241.899,20.0,GW030130.1.2,235.695,20.4,GW036186.1.1,225.59,GW036187.1.1,230.547,8.099999999999998
2009-04-13 00:00:00,0.189,GW967137.1.1,252.909,20.138,GW967137.2.2,251.097,20.4,GW967138.1.1,280.855,20.7,GW967138.2.2,279.171,20.9,419051,054151-2,26.2,054038,1.5,7.48,GW041027.1.1,310.759,20.3,GW030129.1.1,20.596,GW030130.1.1,241.895,20.0,GW030130.1.2,235.732,20.392,GW036186.1.1,225.612,GW036187.1.1,230.552,7.299999999999999
2009-04-14 00:00:00,0.19,GW967137.1.1,252.919,20.194,GW967137.2.2,251.112,20.4,GW967138.1.1,280.868,20.7,GW967138.2.2,279.185,20.9,419051,054151-2,8.4,054038,3.0,15.78,GW041027.1.1,310.773,20.3,GW030129.1.1,20.588,GW030130.1.1,241.903,20.0,GW030130.1.2,235.748,20.4,GW036186.1.1,225.616,GW036187.1.1,230.557,6.76
2009-04-15 00:00:00,0.189,GW967137.1.1,252.924,20.2,GW967137.2.2,251.116,20.4,GW967138.1.1,280.872,20.7,GW967138.2.2,279.188,20.9,419051,054151-2,4.0,054038,4.2,20.96,GW041027.1.1,310.771,20.3,GW030129.1.1,20.575,GW030130.1.1,241.905,20.0,GW030130.1.2,235.752,20.4,GW036186.1.1,225.617,GW036187.1.1,230.553,3.8599999999999994
2009-05-19 00:00:00,0.189,GW967137.1.1,252.973,20.5,GW967137.2.2,251.119,20.4,GW967138.1.1,280.803,21.0,GW967138.2.2,279.2,20.9,419051,054151-2,14.0,054038,1.6,6.26,GW041027.1.1,310.397,20.4,GW030129.1.1,20.513,GW030130.1.1,241.861,20.0,GW030130.1.2,235.796,20.381,GW036186.1.1,225.665,GW036187.1.1,230.541,1.3999999999999995
2009-05-20 00:00:00,0.191,GW967137.1.1,252.981,20.5,GW967137.2.2,251.14,20.4,GW967138.1.1,280.812,21.0,GW967138.2.2,279.218,20.9,419051,054151-2,33.0,054038,1.7,6.46,GW041027.1.1,310.399,20.4,GW030129.1.1,20.5,GW030130.1.1,241.866,20.0,GW030130.1.2,235.817,20.371,GW036186.1.1,225.67,GW036187.1.1,230.55,4.699999999999999
2009-05-21 00:00:00,0.19,GW967137.1.1,252.984,20.5,GW967137.2.2,251.146,20.4,GW967138.1.1,280.819,21.0,GW967138.2.2,279.223,20.9,419051,054151-2,8.0,054038,2.5,7.82,GW041027.1.1,310.397,20.4,GW030129.1.1,20.5,GW030130.1.1,241.867,20.0,GW030130.1.2,235.821,20.383,GW036186.1.1,225.67,GW036187.1.1,230.546,5.499999999999999
2009-05-29 00:00:00,0.19,GW967137.1.1,252.998,20.531,GW967137.2.2,251.139,20.4,GW967138.1.1,280.818,21.0,GW967138.2.2,279.205,20.9,419051,054151-2,3.6,054038,2.3,14.71,GW041027.1.1,310.311,20.4,GW030129.1.1,20.5,GW030130.1.1,241.873,20.015,GW030130.1.2,235.808,20.367,GW036186.1.1,225.668,GW036187.1.1,230.529,4.459999999999999
2009-06-02 00:00:00,0.191,GW967137.1.1,253.002,20.6,GW967137.2.2,251.132,20.4,GW967138.1.1,280.818,21.1,GW967138.2.2,279.191,20.9,419051,054151-2,2.4,054038,1.3,7.37,GW041027.1.1,310.27,20.402,GW030129.1.1,20.504,GW030130.1.1,241.873,20.069,GW030130.1.2,235.801,20.377,GW036186.1.1,225.672,GW036187.1.1,230.524,0.5999999999999994
2009-06-04 00:00:00,0.191,GW967137.1.1,253.009,20.6,GW967137.2.2,251.153,20.4,GW967138.1.1,280.825,21.1,GW967138.2.2,279.206,20.9,419051,054151-2,7.0,054038,1.7,10.7,GW041027.1.1,310.26,20.5,GW030129.1.1,20.5,GW030130.1.1,241.883,20.075,GW030130.1.2,235.821,20.373,GW036186.1.1,225.684,GW036187.1.1,230.534,1.2999999999999994
2009-06-07 00:00:00,0.193,GW967137.1.1,253.015,20.6,GW967137.2.2,251.173,20.4,GW967138.1.1,280.826,21.1,GW967138.2.2,279.219,20.9,419051,054151-2,9.0,054038,2.2,13.06,GW041027.1.1,310.231,20.5,GW030129.1.1,20.504,GW030130.1.1,241.888,20.096,GW030130.1.2,235.838,20.363,GW036186.1.1,225.696,GW036187.1.1,230.543,2.1999999999999993
2009-06-09 00:00:00,0.193,GW967137.1.1,253.016,20.615,GW967137.2.2,251.163,20.4,GW967138.1.1,280.824,21.1,GW967138.2.2,279.208,20.9,419051,054151-2,1.2,054038,2.4,12.9,GW041027.1.1,310.205,20.5,GW030129.1.1,20.504,GW030130.1.1,241.886,20.092,GW030130.1.2,235.831,20.371,GW036186.1.1,225.693,GW036187.1.1,230.532,1.959999999999999
2009-06-15 00:00:00,0.192,GW967137.1.1,253.014,20.7,GW967137.2.2,251.171,20.4,GW967138.1.1,280.822,21.1,GW967138.2.2,279.205,20.9,419051,054151-2,2.0,054038,2.5,13.76,GW041027.1.1,310.147,20.5,GW030129.1.1,20.517,GW030130.1.1,241.896,20.1,GW030130.1.2,235.838,20.363,GW036186.1.1,225.696,GW036187.1.1,230.535,1.2199999999999993
2009-06-20 00:00:00,0.193,GW967137.1.1,253.015,20.7,GW967137.2.2,251.158,20.4,GW967138.1.1,280.811,21.2,GW967138.2.2,279.184,20.9,419051,054151-2,2.0,054038,3.0,12.09,GW041027.1.1,310.086,20.5,GW030129.1.1,20.533,GW030130.1.1,241.894,20.1,GW030130.1.2,235.829,20.367,GW036186.1.1,225.672,GW036187.1.1,230.521,0.3999999999999992
2009-06-21 00:00:00,0.193,GW967137.1.1,253.017,20.7,GW967137.2.2,251.164,20.4,GW967138.1.1,280.811,21.2,GW967138.2.2,279.187,20.9,419051,054151-2,5.0,054038,2.2,10.34,GW041027.1.1,310.077,20.5,GW030129.1.1,20.523,GW030130.1.1,241.896,20.1,GW030130.1.2,235.833,20.365,GW036186.1.1,225.67,GW036187.1.1,230.523,0.8999999999999992
2009-06-22 00:00:00,0.195,GW967137.1.1,253.025,20.7,GW967137.2.2,251.182,20.4,GW967138.1.1,280.814,21.2,GW967138.2.2,279.197,20.908,419051,054151-2,16.6,054038,1.9,13.55,GW041027.1.1,310.067,20.5,GW030129.1.1,20.517,GW030130.1.1,241.9,20.1,GW030130.1.2,235.847,20.352,GW036186.1.1,225.669,GW036187.1.1,230.53,2.5599999999999996
2009-06-28 00:00:00,0.195,GW967137.1.1,253.027,20.785,GW967137.2.2,251.206,20.4,GW967138.1.1,280.821,21.2,GW967138.2.2,279.204,21.0,419051,054151-2,10.0,054038,1.3,10.99,GW041027.1.1,310.005,20.5,GW030129.1.1,20.517,GW030130.1.1,241.911,20.1,GW030130.1.2,235.852,20.354,GW036186.1.1,225.652,GW036187.1.1,230.52,3.3599999999999994
2009-07-13 00:00:00,0.195,GW967137.1.1,253.034,20.8,GW967137.2.2,251.211,20.458,GW967138.1.1,280.768,21.2,GW967138.2.2,279.158,21.0,419051,054151-2,5.0,054038,2.0,6.56,GW041027.1.1,309.831,20.6,GW030129.1.1,20.508,GW030130.1.1,241.925,20.1,GW030130.1.2,235.826,20.392,GW036186.1.1,225.693,GW036187.1.1,230.494,0.4999999999999993
2009-07-14 00:00:00,0.195,GW967137.1.1,253.037,20.8,GW967137.2.2,251.214,20.481,GW967138.1.1,280.769,21.2,GW967138.2.2,279.159,21.0,419051,054151-2,2.0,054038,2.0,11.95,GW041027.1.1,309.82,20.6,GW030129.1.1,20.5,GW030130.1.1,241.924,20.1,GW030130.1.2,235.827,20.392,GW036186.1.1,225.695,GW036187.1.1,230.493,0.6999999999999993
2009-07-15 00:00:00,0.195,GW967137.1.1,253.035,20.8,GW967137.2.2,251.214,20.485,GW967138.1.1,280.767,21.2,GW967138.2.2,279.159,21.0,419051,054151-2,10.0,054038,2.0,12.52,GW041027.1.1,309.807,20.6,GW030129.1.1,20.508,GW030130.1.1,241.924,20.1,GW030130.1.2,235.827,20.396,GW036186.1.1,225.696,GW036187.1.1,230.491,1.6999999999999993
2009-07-16 00:00:00,0.195,GW967137.1.1,253.034,20.8,GW967137.2.2,251.21,20.469,GW967138.1.1,280.766,21.204,GW967138.2.2,279.152,21.0,419051,054151-2,7.2,054038,1.5,10.63,GW041027.1.1,309.792,20.6,GW030129.1.1,20.5,GW030130.1.1,241.921,20.1,GW030130.1.2,235.825,20.396,GW036186.1.1,225.694,GW036187.1.1,230.49,2.419999999999999
2009-07-23 00:00:00,0.196,GW967137.1.1,253.036,20.8,GW967137.2.2,251.223,20.5,GW967138.1.1,280.761,21.3,GW967138.2.2,279.136,21.0,419051,054151-2,15.0,054038,2.4,15.3,GW041027.1.1,309.727,20.6,GW030129.1.1,20.508,GW030130.1.1,241.933,20.1,GW030130.1.2,235.838,20.383,GW036186.1.1,225.717,GW036187.1.1,230.479,3.419999999999999
2009-08-30 00:00:00,0.189,GW967137.1.1,252.989,20.7,GW967137.2.2,251.242,20.5,GW967138.1.1,280.511,21.219,GW967138.2.2,278.999,21.0,419051,054151-2,14.0,054038,3.6,14.25,GW041027.1.1,309.324,20.7,GW030129.1.1,20.517,GW030130.1.1,242.007,20.1,GW030130.1.2,235.836,20.39,GW036186.1.1,225.678,GW036187.1.1,230.418,1.399999999999999
2009-09-04 00:00:00,0.189,GW967137.1.1,252.991,20.6,GW967137.2.2,251.25,20.5,GW967138.1.1,280.483,21.2,GW967138.2.2,278.984,21.0,419051,054151-2,6.0,054038,4.0,16.0,GW041027.1.1,309.28,20.7,GW030129.1.1,20.5,GW030130.1.1,242.015,20.1,GW030130.1.2,235.831,20.392,GW036186.1.1,225.689,GW036187.1.1,230.41,1.999999999999999
2009-09-05 00:00:00,0.189,GW967137.1.1,252.994,20.6,GW967137.2.2,251.253,20.5,GW967138.1.1,280.478,21.2,GW967138.2.2,278.985,21.0,419051,054151-2,6.0,054038,3.3,17.74,GW041027.1.1,309.27,20.7,GW030129.1.1,20.513,GW030130.1.1,242.015,20.1,GW030130.1.2,235.832,20.392,GW036186.1.1,225.684,GW036187.1.1,230.409,2.5999999999999988
2009-09-08 00:00:00,0.191,GW967137.1.1,252.993,20.6,GW967137.2.2,251.268,20.5,GW967138.1.1,280.48,21.2,GW967138.2.2,279.008,21.0,419051,054151-2,15.6,054038,3.5,17.95,GW041027.1.1,309.244,20.7,GW030129.1.1,20.509,GW030130.1.1,242.017,20.1,GW030130.1.2,235.84,20.396,GW036186.1.1,225.68,GW036187.1.1,230.404,4.159999999999998
2009-09-22 00:00:00,0.188,GW967137.1.1,252.988,20.5,GW967137.2.2,251.28,20.5,GW967138.1.1,280.433,21.2,GW967138.2.2,278.978,21.1,419051,054151-2,12.0,054038,4.7,9.65,GW041027.1.1,309.122,20.8,GW030129.1.1,20.504,GW030130.1.1,242.02,20.1,GW030130.1.2,235.824,20.4,GW036186.1.1,225.614,GW036187.1.1,230.382,1.1999999999999988
2009-09-23 00:00:00,0.189,GW967137.1.1,252.983,20.5,GW967137.2.2,251.274,20.5,GW967138.1.1,280.426,21.2,GW967138.2.2,278.971,21.1,419051,054151-2,13.0,054038,4.8,17.43,GW041027.1.1,309.106,20.8,GW030129.1.1,20.504,GW030130.1.1,242.011,20.1,GW030130.1.2,235.815,20.392,GW036186.1.1,225.612,GW036187.1.1,230.38,2.4999999999999987
2009-10-03 00:00:00,0.186,GW967137.1.1,252.976,20.4,GW967137.2.2,251.273,20.5,GW967138.1.1,280.388,21.2,GW967138.2.2,278.924,21.1,419051,054151-2,4.0,054038,5.5,23.75,GW041027.1.1,309.025,20.8,GW030129.1.1,20.5,GW030130.1.1,242.0,20.1,GW030130.1.2,235.791,20.392,GW036186.1.1,225.518,GW036187.1.1,230.364,0.3999999999999986
2009-10-12 00:00:00,0.187,GW967137.1.1,252.992,20.3,GW967137.2.2,251.278,20.5,GW967138.1.1,280.366,21.1,GW967138.2.2,278.886,21.1,419051,054151-2,5.0,054038,7.2,22.92,GW041027.1.1,308.956,20.8,GW030129.1.1,20.5,GW030130.1.1,241.998,20.1,GW030130.1.2,235.766,20.388,GW036186.1.1,225.381,GW036187.1.1,230.35,0.8999999999999986
2009-10-13 00:00:00,0.187,GW967137.1.1,252.99,20.3,GW967137.2.2,251.287,20.5,GW967138.1.1,280.365,21.1,GW967138.2.2,278.891,21.1,419051,054151-2,1.0,054038,7.6,26.45,GW041027.1.1,308.949,20.8,GW030129.1.1,20.5,GW030130.1.1,241.999,20.1,GW030130.1.2,235.768,20.4,GW036186.1.1,225.371,GW036187.1.1,230.349,0.5999999999999985
2009-10-26 00:00:00,0.189,GW967137.1.1,252.991,20.113,GW967137.2.2,251.29,20.5,GW967138.1.1,280.356,21.1,GW967138.2.2,278.842,21.1,419051,054151-2,1.4,054038,2.9,8.25,GW041027.1.1,308.845,20.8,GW030129.1.1,20.504,GW030130.1.1,241.96,20.1,GW030130.1.2,235.692,20.4,GW036186.1.1,225.388,GW036187.1.1,230.328,0.13999999999999857
2009-10-27 00:00:00,0.192,GW967137.1.1,253.002,20.104,GW967137.2.2,251.294,20.5,GW967138.1.1,280.391,21.1,GW967138.2.2,278.853,21.1,419051,054151-2,55.0,054038,5.0,19.43,GW041027.1.1,308.859,20.8,GW030129.1.1,20.513,GW030130.1.1,241.958,20.1,GW030130.1.2,235.69,20.396,GW036186.1.1,225.384,GW036187.1.1,230.326,5.639999999999999
2009-10-28 00:00:00,0.189,GW967137.1.1,253.005,20.1,GW967137.2.2,251.296,20.5,GW967138.1.1,280.397,21.1,GW967138.2.2,278.85,21.1,419051,054151-2,1.0,054038,6.1,26.71,GW041027.1.1,308.849,20.8,GW030129.1.1,20.546,GW030130.1.1,241.966,20.1,GW030130.1.2,235.687,20.396,GW036186.1.1,225.388,GW036187.1.1,230.325,5.739999999999998
2009-10-30 00:00:00,0.189,GW967137.1.1,253.006,20.1,GW967137.2.2,251.299,20.5,GW967138.1.1,280.394,21.1,GW967138.2.2,278.839,21.1,419051,054151-2,8.0,054038,6.0,28.95,GW041027.1.1,308.833,20.8,GW030129.1.1,20.529,GW030130.1.1,241.971,20.1,GW030130.1.2,235.678,20.392,GW036186.1.1,225.387,GW036187.1.1,230.322,6.539999999999997
2009-10-31 00:00:00,0.189,GW967137.1.1,253.006,20.1,GW967137.2.2,251.3,20.5,GW967138.1.1,280.394,21.1,GW967138.2.2,278.834,21.1,419051,054151-2,16.0,054038,6.6,29.83,GW041027.1.1,308.828,20.8,GW030129.1.1,20.533,GW030130.1.1,241.973,20.096,GW030130.1.2,235.67,20.392,GW036186.1.1,225.386,GW036187.1.1,230.32,8.139999999999997
2009-11-06 00:00:00,0.188,GW967137.1.1,253.0,20.0,GW967137.2.2,251.289,20.5,GW967138.1.1,280.397,21.0,GW967138.2.2,278.795,21.1,419051,054151-2,1.0,054038,3.9,12.78,GW041027.1.1,308.783,20.7,GW030129.1.1,20.55,GW030130.1.1,241.962,20.088,GW030130.1.2,235.627,20.394,GW036186.1.1,225.349,GW036187.1.1,230.311,2.599999999999997
2009-11-07 00:00:00,0.189,GW967137.1.1,253.003,20.0,GW967137.2.2,251.282,20.5,GW967138.1.1,280.398,21.0,GW967138.2.2,278.785,21.1,419051,054151-2,5.0,054038,4.9,19.88,GW041027.1.1,308.775,20.7,GW030129.1.1,20.55,GW030130.1.1,241.959,20.096,GW030130.1.2,235.617,20.392,GW036186.1.1,225.356,GW036187.1.1,230.309,2.9999999999999973
2009-11-08 00:00:00,0.19,GW967137.1.1,253.008,20.0,GW967137.2.2,251.286,20.5,GW967138.1.1,280.402,21.0,GW967138.2.2,278.784,21.1,419051,054151-2,6.6,054038,6.7,27.18,GW041027.1.1,308.775,20.7,GW030129.1.1,20.556,GW030130.1.1,241.963,20.096,GW030130.1.2,235.618,20.4,GW036186.1.1,225.367,GW036187.1.1,230.307,3.6599999999999975
2009-11-13 00:00:00,0.189,GW967137.1.1,252.996,19.919,GW967137.2.2,251.302,20.5,GW967138.1.1,280.402,21.0,GW967138.2.2,278.778,21.1,419051,054151-2,2.6,054038,8.7,25.85,GW041027.1.1,308.746,20.7,GW030129.1.1,20.581,GW030130.1.1,241.967,20.083,GW030130.1.2,235.615,20.396,GW036186.1.1,225.403,GW036187.1.1,230.299,1.5199999999999974
2009-11-27 00:00:00,0.186,GW967137.1.1,252.954,19.8,GW967137.2.2,251.295,20.5,GW967138.1.1,280.35,20.9,GW967138.2.2,278.724,21.1,419051,054151-2,3.2,054038,-99.0,-99.0,GW041027.1.1,308.649,20.6,GW030129.1.1,20.596,GW030130.1.1,241.925,20.073,GW030130.1.2,235.594,20.392,GW036186.1.1,224.916,GW036187.1.1,230.277,0.3199999999999973
2009-12-09 00:00:00,0.184,GW967137.1.1,252.887,19.7,GW967137.2.2,251.287,20.413,GW967138.1.1,280.328,20.9,GW967138.2.2,278.686,21.1,419051,054151-2,1.6,054038,10.1,31.38,GW041027.1.1,308.569,20.5,GW030129.1.1,20.6,GW030130.1.1,241.883,20.071,GW030130.1.2,235.517,20.396,GW036186.1.1,225.027,GW036187.1.1,230.258,0.1599999999999973
2009-12-11 00:00:00,0.184,GW967137.1.1,252.874,19.679,GW967137.2.2,251.271,20.413,GW967138.1.1,280.321,20.865,GW967138.2.2,278.667,21.1,419051,054151-2,2.8,054038,9.7,31.22,GW041027.1.1,308.553,20.5,GW030129.1.1,20.6,GW030130.1.1,241.872,20.071,GW030130.1.2,235.487,20.388,GW036186.1.1,225.021,GW036187.1.1,230.255,0.4399999999999973
2009-12-17 00:00:00,0.183,GW967137.1.1,252.829,19.6,GW967137.2.2,251.258,20.4,GW967138.1.1,280.299,20.8,GW967138.2.2,278.645,21.1,419051,054151-2,3.6,054038,12.6,32.92,GW041027.1.1,308.517,20.5,GW030129.1.1,20.6,GW030130.1.1,241.854,20.056,GW030130.1.2,235.438,20.388,GW036186.1.1,224.977,GW036187.1.1,230.22,0.7999999999999974
2009-12-19 00:00:00,0.183,GW967137.1.1,252.81,19.6,GW967137.2.2,251.256,20.4,GW967138.1.1,280.291,20.8,GW967138.2.2,278.64,21.1,419051,054151-2,5.4,054038,7.2,27.4,GW041027.1.1,308.504,20.5,GW030129.1.1,20.6,GW030130.1.1,241.846,20.015,GW030130.1.2,235.425,20.388,GW036186.1.1,224.949,GW036187.1.1,230.204,1.1799999999999975
2009-12-20 00:00:00,0.182,GW967137.1.1,252.803,19.6,GW967137.2.2,251.254,20.4,GW967138.1.1,280.289,20.8,GW967138.2.2,278.638,21.1,419051,054151-2,0.2,054038,8.9,27.39,GW041027.1.1,308.496,20.494,GW030129.1.1,20.6,GW030130.1.1,241.843,20.035,GW030130.1.2,235.417,20.396,GW036186.1.1,224.941,GW036187.1.1,230.198,1.1999999999999973
